distrito,suma
"ALTO SELVA ALEGRE",11114.160000000002
AREQUIPA,4233.22
CAYMA,1707.96
"CERRO COLORADO",6251.97
CHARACATO,362.59000000000003
CHIGUATA,300
"JACOBO HUNTER",1035
"JOSE LUIS BUSTAMANTE Y RIVERO",3861.45
"MARIANO MELGAR",619.4
MIRAFLORES,3611.81
PAUCARPATA,8359.130000000001
SABANDIA,77
SACHACA,75
SOCABAYA,3218.2
TIABAYA,265
UCHUMAYO,164.95
YANAHUARA,2060.69
YURA,10
