distrito,suma
"ALTO SELVA ALEGRE",5667.02
AREQUIPA,6660.089999999999
CAYMA,853.21
"CERRO COLORADO",4163.25
CHALA,50
CHARACATO,30
CHIGUATA,833.24
"JACOBO HUNTER",656
"JOSE LUIS BUSTAMANTE Y RIVERO",2614.76
"MARIANO MELGAR",671
MIRAFLORES,440.73
PAUCARPATA,3854.7
SABANDIA,75
SACHACA,1299.8600000000001
SOCABAYA,1439.8899999999999
TIABAYA,75
UCHUMAYO,1330
YANAHUARA,1062
YURA,50
