distrito,suma
"ALTO SELVA ALEGRE",6657.2
AREQUIPA,1921.5699999999997
CAYMA,1052.07
"CERRO COLORADO",7041.389999999999
CHARACATO,12141.369999999999
"JACOBO HUNTER",835
"JOSE LUIS BUSTAMANTE Y RIVERO",2511.36
MAJES,15
"MARIANO MELGAR",702.8299999999999
MIRAFLORES,680.06
PAUCARPATA,2102.5299999999997
SABANDIA,30
SACHACA,120
SOCABAYA,3746.53
TIABAYA,60
UCHUMAYO,45
YANAHUARA,685.27
