distrito,suma
"ALTO SELVA ALEGRE",3769.9999999999995
AREQUIPA,4827.31
CAYMA,1215.37
"CERRO COLORADO",1982.0699999999997
CHARACATO,125
"JACOBO HUNTER",455
"JOSE LUIS BUSTAMANTE Y RIVERO",10845.550000000001
"LA JOYA",15
"MARIANO MELGAR",1962.23
MIRAFLORES,2158.4199999999996
PAUCARPATA,2031.62
SABANDIA,194
SACHACA,175
"SAN MARTIN DE PORRES",15
SOCABAYA,1464.6100000000001
TIABAYA,75
UCHUMAYO,60
YANAHUARA,686.17
YURA,77.6
