distrito,suma
"ALTO SELVA ALEGRE",4333.9
AREQUIPA,3700.41
CAYMA,1431.63
"CERRO COLORADO",5262.700000000001
"JACOBO HUNTER",882.39
"JOSE LUIS BUSTAMANTE Y RIVERO",3608.92
MAJES,15
"MARIANO MELGAR",4956.620000000001
MIRAFLORES,3692.26
PAUCARPATA,5691.65
SABANDIA,526.44
SACHACA,1649.7
"SAN MARTIN DE PORRES",1030
SOCABAYA,4414
TIABAYA,15
UCHUMAYO,15
YANAHUARA,580
YURA,15
