distrito,suma
"ALTO SELVA ALEGRE",4608.61
AREQUIPA,2955.08
CAYMA,2712
"CERRO COLORADO",2992.91
CHARACATO,30
CHIGUATA,485
"JACOBO HUNTER",454
"JOSE LUIS BUSTAMANTE Y RIVERO",4064.93
"LA JOYA",15
"MARIANO MELGAR",994
MIRAFLORES,1587.17
PAUCARPATA,3954.25
SABANDIA,558.98
SACHACA,3616.5
SOCABAYA,2508.32
TIABAYA,90
UCHUMAYO,45
YANAHUARA,1063
YURA,195
