distrito,suma
"ALTO SELVA ALEGRE",6193.5
AREQUIPA,11878.87
CAYMA,349.7
"CERRO COLORADO",5607.09
ILO,15
"JACOBO HUNTER",3090
"JOSE LUIS BUSTAMANTE Y RIVERO",11139.62
"MARIANO MELGAR",1579.8
MIRAFLORES,20341.88
MOLLENDO,15
PAUCARPATA,4996.67
SACHACA,135
SOCABAYA,1817.55
UCHUMAYO,312.33
YANAHUARA,397.76
