distrito,suma
"ALTO SELVA ALEGRE",4728.93
AREQUIPA,8610.4
CAYMA,1308.98
"CERRO COLORADO",1863.65
"JACOBO HUNTER",3420.94
"JOSE LUIS BUSTAMANTE Y RIVERO",3381.05
"MARIANO MELGAR",365.54999999999995
MIRAFLORES,1898.3
PAUCARPATA,4190.27
SABANDIA,15
SACHACA,11374.57
SOCABAYA,4169.8099999999995
TIABAYA,815
YANAHUARA,564
