distrito,suma
"ALTO SELVA ALEGRE",3387.14
AREQUIPA,5598.770000000001
CAYMA,1153.93
"CERRO COLORADO",3190.44
CHARACATO,30
CHIGUATA,165
"JACOBO HUNTER",225
"JOSE LUIS BUSTAMANTE Y RIVERO",1071
"LA JOYA",15
"MARIANO MELGAR",1915.0800000000002
MIRAFLORES,2006
PAUCARPATA,4569.06
SABANDIA,45
SACHACA,105
SOCABAYA,1178.28
TIABAYA,194.01
UCHUMAYO,436.67
YANAHUARA,386.45
YURA,30
