distrito,suma
"ALTO SELVA ALEGRE",4574
AREQUIPA,5491.879999999999
CAYMA,1270.2
"CERRO COLORADO",4887.77
"JACOBO HUNTER",3199.0299999999997
"JOSE LUIS BUSTAMANTE Y RIVERO",2919.15
MAJES,65
"MARIANO MELGAR",747
MIRAFLORES,460
PAUCARPATA,4457.4400000000005
SABANDIA,15
SACHACA,75
SOCABAYA,2967.99
TIABAYA,15
YANAHUARA,1245.21
