distrito,suma
"ALTO SELVA ALEGRE",3181.19
AREQUIPA,6484.419999999999
CAYMA,467.75
"CERRO COLORADO",1880
CHALA,100
CHARACATO,30
"JACOBO HUNTER",8100.57
"JOSE LUIS BUSTAMANTE Y RIVERO",6461.03
"LA JOYA",30
"MARIANO MELGAR",1046.55
MIRAFLORES,1031.3700000000001
PAUCARPATA,2911.42
SABANDIA,620
SACHACA,385
SOCABAYA,2045.5
TIABAYA,75
UCHUMAYO,15
YANAHUARA,1383
YURA,30
