distrito,suma
"ALTO SELVA ALEGRE",9262.68
AREQUIPA,3706.04
CAYMA,1023.99
"CERRO COLORADO",5298
CHARACATO,435
"JACOBO HUNTER",1102.69
"JOSE LUIS BUSTAMANTE Y RIVERO",2647.49
MAJES,45
"MARIANO MELGAR",804.02
MIRAFLORES,1955.1
PAUCARPATA,2574.66
SABANDIA,30
SACHACA,140
SOCABAYA,2938.97
TIABAYA,15
UCHUMAYO,4655.76
YANAHUARA,410
