distrito,suma
"ALTO SELVA ALEGRE",3150.81
AREQUIPA,3652.65
CAYMA,735.15
"CERRO COLORADO",3433.56
CHARACATO,30
"JACOBO HUNTER",604.7
"JOSE LUIS BUSTAMANTE Y RIVERO",2895.92
MAJES,15
"MARIANO MELGAR",585.06
MIRAFLORES,1970
PAUCARPATA,4615.79
SABANDIA,30
SACHACA,1345
SOCABAYA,3087.55
TIABAYA,45
UCHUMAYO,1233.08
YANAHUARA,2268.4
