distrito,suma
"ALTO SELVA ALEGRE",7139.74
AREQUIPA,6564.259999999999
CAYMA,822.3199999999999
"CERRO COLORADO",3335.9300000000003
CHARACATO,30
"JACOBO HUNTER",357.5
"JOSE LUIS BUSTAMANTE Y RIVERO",1690.19
"MARIANO MELGAR",1011
MIRAFLORES,8609.8
PAUCARPATA,6061.08
SACHACA,165
SOCABAYA,8635.36
TIABAYA,15.05
UCHUMAYO,1616.5
YANAHUARA,639
