distrito,suma
"ALTO SELVA ALEGRE",4346.7
AREQUIPA,5171.74
CAYMA,425
"CERRO COLORADO",4200.7
CHARACATO,15
"JACOBO HUNTER",115.76
"JOSE LUIS BUSTAMANTE Y RIVERO",5204.68
"LA JOYA",15
MAJES,15
"MARIANO MELGAR",1890
MIRAFLORES,799.7
PAUCARPATA,4316.63
SABANDIA,240.48
SACHACA,870.52
SOCABAYA,5276
TIABAYA,15
UCHUMAYO,30
YANAHUARA,2843
YURA,15
