distrito,suma
"ALTO SELVA ALEGRE",5253.02
AREQUIPA,4814.8
CAYMA,763.98
"CERRO COLORADO",4395.299999999999
CHARACATO,630.07
ILO,15
"JACOBO HUNTER",883
"JOSE LUIS BUSTAMANTE Y RIVERO",1230.6
MAJES,15
"MARIANO MELGAR",407.98
MIRAFLORES,2846.12
PAUCARPATA,4038.0300000000007
SABANDIA,15
SACHACA,975
SOCABAYA,994.8299999999999
TIABAYA,145
UCHUMAYO,1247.04
YANAHUARA,660.5
YURA,15
