distrito,suma
"ALTO SELVA ALEGRE",1171.72
AREQUIPA,51531.22
CAYMA,3371.96
"CERRO COLORADO",4288
"JACOBO HUNTER",13014
"JOSE LUIS BUSTAMANTE Y RIVERO",616.72
MAJES,30
"MARIANO MELGAR",340
MIRAFLORES,799.85
PAUCARPATA,1664.21
SABANDIA,30
SACHACA,930.4300000000001
SOCABAYA,3178.7400000000002
UCHUMAYO,500
YANAHUARA,1565.0299999999997
