distrito,suma
"ALTO SELVA ALEGRE",3913.41
AREQUIPA,6581.679999999999
CAYMA,1622.9
"CERRO COLORADO",3679.39
CHARACATO,380
"JACOBO HUNTER",546.9
"JOSE LUIS BUSTAMANTE Y RIVERO",3168.3100000000004
MAJES,15
"MARIANO MELGAR",2621.4300000000003
MIRAFLORES,2946.83
PAUCARPATA,9914.539999999999
SACHACA,594.27
SOCABAYA,2479.09
TIABAYA,30
UCHUMAYO,225.09
YANAHUARA,2999.16
YURA,815
