distrito,suma
"ALTO SELVA ALEGRE",6221.05
AREQUIPA,3389.7400000000002
CAYMA,727.35
"CERRO COLORADO",4539.020000000001
CHIVAY,240
"JACOBO HUNTER",1580.54
"JOSE LUIS BUSTAMANTE Y RIVERO",6388.030000000001
MAJES,565
"MARIANO MELGAR",2284.79
MIRAFLORES,4987.3
PAUCARPATA,5082.02
SABANDIA,30
SACHACA,648.33
SOCABAYA,1149.21
TIABAYA,15
UCHUMAYO,60
YANAHUARA,3960.65
