distrito,suma
"ALTO SELVA ALEGRE",6854.8
AREQUIPA,4420.82
CAYMA,1001.58
"CERRO COLORADO",8056.86
CHARACATO,387.41
CHIGUATA,45
"JACOBO HUNTER",567
"JOSE LUIS BUSTAMANTE Y RIVERO",3161
"MARIANO MELGAR",2609.7
MIRAFLORES,4614.35
PAUCARPATA,10839.71
SABANDIA,375
SACHACA,273.55
SOCABAYA,2129.91
TIABAYA,60
UCHUMAYO,1273.31
YANAHUARA,2483.21
YURA,15
