distrito,suma
"ALTO SELVA ALEGRE",3382.02
AREQUIPA,7344.4
CAYMA,1106.33
"CERRO COLORADO",4066.54
CHARACATO,15
"JACOBO HUNTER",740
"JOSE LUIS BUSTAMANTE Y RIVERO",9077.31
"LA JOYA",15
"MARIANO MELGAR",1285.16
MIRAFLORES,996
PAUCARPATA,4507.5
SABANDIA,750.41
SACHACA,470
SOCABAYA,1454.61
TIABAYA,15
UCHUMAYO,1140
YANAHUARA,1312.06
YURA,0.07
