distrito,suma
"ALTO SELVA ALEGRE",5531.5
AREQUIPA,4483.98
CAYMA,1983.61
"CERRO COLORADO",6279.110000000001
CHARACATO,15
"JACOBO HUNTER",4676.95
"JOSE LUIS BUSTAMANTE Y RIVERO",3965.16
MAJES,15
"MARIANO MELGAR",169
MIRAFLORES,4326.3
MOLLENDO,30
PAUCARPATA,2739.1800000000003
SABANDIA,33
SACHACA,531.01
SOCABAYA,2749.27
UCHUMAYO,60
YANAHUARA,2986.33
