distrito,suma
"ALTO SELVA ALEGRE",4911.710000000001
AREQUIPA,11201.59
CAYMA,364.4
"CERRO COLORADO",2810.21
CHARACATO,15
CHIGUATA,45
"JACOBO HUNTER",691.02
"JOSE LUIS BUSTAMANTE Y RIVERO",4876.909999999999
"LA JOYA",15
"MARIANO MELGAR",3200.1000000000004
MIRAFLORES,2268.9199999999996
PAUCARPATA,10322.629999999997
SABANDIA,495.9200000000001
SACHACA,405
SOCABAYA,2743.79
TIABAYA,75
UCHUMAYO,1210.91
YANAHUARA,4641.98
YURA,30
