distrito,suma
"ALTO SELVA ALEGRE",2190.29
AREQUIPA,2903.98
CAYMA,721.81
"CERRO COLORADO",4510.79
CHARACATO,689
CHIGUATA,30
"JACOBO HUNTER",546.38
"JOSE LUIS BUSTAMANTE Y RIVERO",2647.87
"LA JOYA",30
"MARIANO MELGAR",2467.2200000000003
MIRAFLORES,1957
PAUCARPATA,2389.76
SABANDIA,328
SACHACA,185
SOCABAYA,2115
TIABAYA,75
TINGO,15
UCHUMAYO,295
YANAHUARA,1068.33
YURA,30
