distrito,suma
"ALTO SELVA ALEGRE",15388.460000000001
AREQUIPA,26780.950000000004
CAYMA,11991.970000000001
"CERRO COLORADO",25546.9
"JACOBO HUNTER",2102.66
"JOSE LUIS BUSTAMANTE Y RIVERO",12238.17
MAJES,15
"MARIANO MELGAR",2587.1
MIRAFLORES,102129.52
PAUCARPATA,7846.59
SABANDIA,30
SACHACA,5965
SOCABAYA,7685.960000000001
TIABAYA,3950
UCHUMAYO,1676.72
YANAHUARA,2681.88
YURA,935
