distrito,suma
"ALTO SELVA ALEGRE",1927.04
AREQUIPA,6078.639999999999
CAYMA,453
"CERRO COLORADO",6260.4400000000005
"JACOBO HUNTER",720
"JOSE LUIS BUSTAMANTE Y RIVERO",2333.7200000000003
MAJES,65
"MARIANO MELGAR",1374.32
MIRAFLORES,846.6
PAUCARPATA,6479.27
SABANDIA,1015
SACHACA,3822.87
SOCABAYA,2171.38
UCHUMAYO,165
YANAHUARA,1189.27
