distrito,suma
"ALTO SELVA ALEGRE",13090.05
AREQUIPA,11316.65
CAYMA,1189.91
"CERRO COLORADO",19194.08
"JACOBO HUNTER",3235.92
"JOSE LUIS BUSTAMANTE Y RIVERO",6308.119999999999
MAJES,15
"MARIANO MELGAR",705
MIRAFLORES,1802.6600000000003
PAUCARPATA,1133.59
QUEQUEÐA,150
SABANDIA,2890
SACHACA,75
SOCABAYA,4825.66
TIABAYA,2015
UCHUMAYO,30
YANAHUARA,120
