distrito,suma
"ALTO SELVA ALEGRE",5978.02
AREQUIPA,7309.07
CAYMA,6248.97
"CERRO COLORADO",9216.51
CHARACATO,228.84
CHIGUATA,30
"JACOBO HUNTER",1184.2600000000002
"JOSE LUIS BUSTAMANTE Y RIVERO",7547.34
"LA JOYA",30
"MARIANO MELGAR",2048.15
MIRAFLORES,3243.4700000000003
PAUCARPATA,6611.01
SABANDIA,324
SACHACA,626.51
SOCABAYA,1634.18
TIABAYA,1105
TINGO,150
UCHUMAYO,880
YANAHUARA,2008.44
YURA,45
