distrito,suma
"ALTO SELVA ALEGRE",4402.829999999999
AREQUIPA,3296.65
CAYMA,717.51
"CERRO COLORADO",5858.0599999999995
"JACOBO HUNTER",1594.07
"JOSE LUIS BUSTAMANTE Y RIVERO",3150.729999999999
"MARIANO MELGAR",2082.34
MIRAFLORES,1632.05
PAUCARPATA,3757.72
SABANDIA,653.23
SACHACA,589.88
"SAN MARTIN DE PORRES",1.5
SOCABAYA,3226.78
TIABAYA,210.29
UCHUMAYO,60
YANAHUARA,609.81
