distrito,suma
"ALTO SELVA ALEGRE",7090.82
AREQUIPA,6485.06
CAYMA,1890.5900000000001
"CERRO COLORADO",5675.639999999999
CHALA,5
CHARACATO,15
"JACOBO HUNTER",204.76
"JOSE LUIS BUSTAMANTE Y RIVERO",8366.93
"MARIANO MELGAR",225.01
MIRAFLORES,1502.47
PAUCARPATA,3185.25
SABANDIA,30
SACHACA,513.88
SOCABAYA,2691.4
TIABAYA,15
UCHUMAYO,935.06
YANAHUARA,728.32
YURA,1105
