distrito,suma
"ALTO SELVA ALEGRE",4675.53
AREQUIPA,7096.61
CAYMA,7678.97
"CERRO COLORADO",11301.029999999999
"JACOBO HUNTER",270
"JOSE LUIS BUSTAMANTE Y RIVERO",2498.59
MAJES,500
"MARIANO MELGAR",2457.46
MIRAFLORES,2585.53
MOLLENDO,15
PAUCARPATA,4478.13
SABANDIA,15
SACHACA,875
SOCABAYA,5119.6
UCHUMAYO,3040.73
YANAHUARA,1176.06
YURA,5
