distrito,suma
"ALTO SELVA ALEGRE",3374.6000000000004
AREQUIPA,4565.130000000001
CAYMA,671.66
"CERRO COLORADO",7122.28
CHARACATO,30
CHIGUATA,65
"JACOBO HUNTER",713
"JOSE LUIS BUSTAMANTE Y RIVERO",2572.8
"MARIANO MELGAR",3102.5399999999995
MIRAFLORES,1521.72
PAUCARPATA,6226.279999999999
SABANDIA,105
SACHACA,75
SOCABAYA,2053.36
TIABAYA,1502
TINGO,15
UCHUMAYO,555
YANAHUARA,3433.32
YURA,30
