distrito,suma
"ALTO SELVA ALEGRE",5469.77
AREQUIPA,7094.379999999999
CAYMA,872.8
"CERRO COLORADO",4886.78
CHARACATO,105
"JACOBO HUNTER",1408.88
"JOSE LUIS BUSTAMANTE Y RIVERO",3661.3100000000004
"LA JOYA",70
"MARIANO MELGAR",2417.5499999999997
MIRAFLORES,1694.9
PAUCARPATA,7568.84
SABANDIA,120
SACHACA,1160.38
SOCABAYA,3025.75
TIABAYA,75
UCHUMAYO,30
YANAHUARA,1839.4099999999999
