distrito,suma
"ALTO SELVA ALEGRE",3390.2000000000003
AREQUIPA,8140.5
CAYMA,2320.04
"CERRO COLORADO",2430.1400000000003
CHARACATO,30
"JACOBO HUNTER",2194.83
"JOSE LUIS BUSTAMANTE Y RIVERO",565.5699999999999
MAJES,15
"MARIANO MELGAR",710.5699999999999
MIRAFLORES,1199.63
PAUCARPATA,2602.98
SABANDIA,30
SACHACA,270
SOCABAYA,2294.5
TIABAYA,15
UCHUMAYO,170
YANAHUARA,685.24
YURA,45
