distrito,suma
"ALTO SELVA ALEGRE",8879.7
AREQUIPA,2202.49
CAYMA,1852.0900000000001
"CERRO COLORADO",4696.96
CHARACATO,30
"JACOBO HUNTER",3144
"JOSE LUIS BUSTAMANTE Y RIVERO",4988.200000000001
MAJES,30
"MARIANO MELGAR",1858.39
MIRAFLORES,6544
MOLLENDO,15
PAUCARPATA,10154.41
SABANDIA,15
SACHACA,551
SOCABAYA,530.05
UCHUMAYO,30
YANAHUARA,1727.48
