distrito,suma
"ALTO SELVA ALEGRE",83479.45000000001
AREQUIPA,37212.37
CAYMA,3100
"CERRO COLORADO",18601.5
"JACOBO HUNTER",2357
"JOSE LUIS BUSTAMANTE Y RIVERO",12422.29
"MARIANO MELGAR",12711.69
MIRAFLORES,4890
PAUCARPATA,16531.88
SACHACA,650
SOCABAYA,34848.53999999999
UCHUMAYO,1100
YANAHUARA,1080
