distrito,suma
"ALTO SELVA ALEGRE",37979.380000000005
AREQUIPA,13751.18
CAYMA,9130
"CERRO COLORADO",21403.98
CHARACATO,1780
"JACOBO HUNTER",1326
"JOSE LUIS BUSTAMANTE Y RIVERO",27598.54
"MARIANO MELGAR",32647.2
MIRAFLORES,7264
MOQUEGUA,176
PAUCARPATA,7737
SACHACA,10674.68
SOCABAYA,3975.01
UCHUMAYO,1085
YANAHUARA,1545
YURA,2450
