distrito,suma
"ALTO SELVA ALEGRE",35100.270000000004
AREQUIPA,39997.92
CAYMA,2895
"CERRO COLORADO",17287.6
CHIGUATA,5
"JACOBO HUNTER",480
"JOSE LUIS BUSTAMANTE Y RIVERO",15826.900000000001
"MARIANO MELGAR",3190
MIRAFLORES,2796.2799999999997
PAUCARPATA,13587.17
SACHACA,200
SOCABAYA,2470.7799999999997
UCHUMAYO,5000
YANAHUARA,2694.04
