distrito,suma
"ALTO SELVA ALEGRE",15160.4
AREQUIPA,7563.01
CAYMA,3087
"CERRO COLORADO",35189.31
"JACOBO HUNTER",3284.83
"JOSE LUIS BUSTAMANTE Y RIVERO",15391.37
"MARIANO MELGAR",2921.49
MIRAFLORES,10369.7
PAUCARPATA,16328.24
QUEQUEÐA,100
SACHACA,3800
SOCABAYA,7737
SURQUILLO,100
UCHUMAYO,2755
YANAHUARA,12665
YURA,50
