distrito,suma
"ALTO SELVA ALEGRE",35569.369999999995
AREQUIPA,50728
CAYMA,7500
"CERRO COLORADO",27694.3
CHIGUATA,5
"JACOBO HUNTER",300
"JOSE LUIS BUSTAMANTE Y RIVERO",10922.2
"MARIANO MELGAR",16645
MIRAFLORES,8800
PAUCARPATA,17841.379999999997
SACHACA,150
SOCABAYA,5040
UCHUMAYO,5900
