distrito,suma
"ALTO SELVA ALEGRE",50895.770000000004
AREQUIPA,17585
CAYMA,25319.8
"CERRO COLORADO",38446.869999999995
CHALA,1000
"JACOBO HUNTER",32500
"JOSE LUIS BUSTAMANTE Y RIVERO",7597.4
"MARIANO MELGAR",6673
MIRAFLORES,7900
PAUCARPATA,1685
SACHACA,2900
SOCABAYA,5776
UCHUMAYO,3310
YANAHUARA,20
