distrito,suma
"ALTO SELVA ALEGRE",96609.24
AREQUIPA,12119
CAYMA,4300
"CERRO COLORADO",20176
"JACOBO HUNTER",1835.03
"JOSE LUIS BUSTAMANTE Y RIVERO",7277
"MARIANO MELGAR",6315
MIRAFLORES,1456
PAUCARPATA,58477.9
SACHACA,1895
SOCABAYA,11299
UCHUMAYO,3867
YANAHUARA,571.1
