distrito,suma
"ALTO SELVA ALEGRE",28929.7
AREQUIPA,18285.39
CAYMA,47130.76
"CERRO COLORADO",19251
CHARACATO,2000
"JACOBO HUNTER",1532.51
"JOSE LUIS BUSTAMANTE Y RIVERO",10563.55
"MARIANO MELGAR",3863
MIRAFLORES,17886
PAUCARPATA,2718
SACHACA,810
SOCABAYA,2904.5499999999997
UCHUMAYO,540
YANAHUARA,210
YURA,200
