distrito,suma
"ALTO SELVA ALEGRE",35385.7
AREQUIPA,591018.6900000002
CAYMA,1750
"CERRO COLORADO",30412.82
CHIGUATA,10
"JACOBO HUNTER",2230.8199999999997
"JOSE LUIS BUSTAMANTE Y RIVERO",81129.4
"MARIANO MELGAR",6505
MIRAFLORES,6570
PAUCARPATA,10890.869999999999
SACHACA,31726.49
SOCABAYA,3170
UCHUMAYO,1882
