distrito,suma
"ALTO SELVA ALEGRE",34634.14
AREQUIPA,6975.07
CAYMA,1450
"CERRO COLORADO",16852
"JACOBO HUNTER",1430
"JOSE LUIS BUSTAMANTE Y RIVERO",37802.33
MAJES,100
"MARIANO MELGAR",500
MIRAFLORES,2400
PAUCARPATA,6420
SACHACA,410
"SAN MARTIN DE PORRES",9500
SOCABAYA,1000
UCHUMAYO,1400
YANAHUARA,7735
YURA,13000
