distrito,suma
"ALTO SELVA ALEGRE",22537.8
AREQUIPA,33054.2
CAYMA,1140
"CERRO COLORADO",9840
"JACOBO HUNTER",615
"JOSE LUIS BUSTAMANTE Y RIVERO",78166.37
"MARIANO MELGAR",1332
MIRAFLORES,4640
MOQUEGUA,771
PAUCARPATA,1675
SOCABAYA,13600.95
YURA,1682
