distrito,suma
"ALTO SELVA ALEGRE",25673.999999999996
AREQUIPA,31553.739999999998
CAYMA,2140
"CERRO COLORADO",18725
"JACOBO HUNTER",330
"JOSE LUIS BUSTAMANTE Y RIVERO",2304.51
"MARIANO MELGAR",5193.24
MIRAFLORES,4085.46
MOQUEGUA,176
PAUCARPATA,4626.3099999999995
SOCABAYA,6011.840000000001
UCHUMAYO,135
YANAHUARA,5280.94
YURA,1000
