distrito,suma
"ALTO SELVA ALEGRE",36425
AREQUIPA,136164.78000000003
CAYMA,4355
"CERRO COLORADO",64320.7
"JACOBO HUNTER",1180
"JOSE LUIS BUSTAMANTE Y RIVERO",34069.04
"MARIANO MELGAR",3225
MIRAFLORES,21000
MOLLENDO,46840.520000000004
PAUCARPATA,10279.82
SACHACA,2240
SOCABAYA,10220
UCHUMAYO,757
YANAHUARA,1590
