distrito,suma
"ALTO SELVA ALEGRE",71930.79000000001
AREQUIPA,587704.0399999999
CAYMA,3300.32
"CERRO COLORADO",15051.63
"JACOBO HUNTER",9300
"JOSE LUIS BUSTAMANTE Y RIVERO",15467.7
"MARIANO MELGAR",9250
MIRAFLORES,3900
PAUCARPATA,9625
SACHACA,5470
SOCABAYA,12000
UCHUMAYO,1357
