distrito,suma
"ALTO SELVA ALEGRE",23234
AREQUIPA,13354.689999999999
CAYMA,2797.31
"CERRO COLORADO",23934.22
CHARACATO,450
CHIGUATA,195
"JACOBO HUNTER",1477
"JOSE LUIS BUSTAMANTE Y RIVERO",5493.5
"MARIANO MELGAR",6573
MIRAFLORES,2734.77
PAUCARPATA,3630
SACHACA,8794.86
SOCABAYA,7666.0199999999995
UCHUMAYO,407.2
YANAHUARA,11310
YURA,7133.6
