distrito,suma
"ALTO SELVA ALEGRE",14600.060000000001
AREQUIPA,101077.82999999999
"CERRO COLORADO",8035.77
CHIGUATA,20
"JACOBO HUNTER",1180
"JOSE LUIS BUSTAMANTE Y RIVERO",22760.54
"MARIANO MELGAR",9753.5
MIRAFLORES,7250
PAUCARPATA,9054.77
SACHACA,600
SOCABAYA,9565
UCHUMAYO,6438.79
YANAHUARA,4736.22
YURA,300
