distrito,suma
"ALTO SELVA ALEGRE",106952.45
AREQUIPA,156776.61
CAYMA,500
"CERRO COLORADO",43524.71
CHIGUATA,390
"JACOBO HUNTER",1432.19
"JOSE LUIS BUSTAMANTE Y RIVERO",72289.96
"MARIANO MELGAR",2210
MIRAFLORES,11872.5
MOLLENDO,20000
PAUCARPATA,19895.02
SACHACA,8710
SOCABAYA,1857.9299999999998
UCHUMAYO,1330
YANAHUARA,530
