distrito,suma
"ALTO SELVA ALEGRE",46814.96
AREQUIPA,22710.91
CAYMA,1850
"CERRO COLORADO",52049.97
"JACOBO HUNTER",1853.19
"JOSE LUIS BUSTAMANTE Y RIVERO",15100.06
"MARIANO MELGAR",1819.98
MIRAFLORES,9155.23
PAUCARPATA,30326.34
SACHACA,27525
SOCABAYA,7006.58
TIABAYA,165
UCHUMAYO,1695
YANAHUARA,6565
