distrito,suma
"ALTO SELVA ALEGRE",53435.68
AREQUIPA,14094.55
CAYMA,1230
"CERRO COLORADO",59009.909999999996
"JACOBO HUNTER",1118.85
"JOSE LUIS BUSTAMANTE Y RIVERO",45403.56
"MARIANO MELGAR",1543.6
MIRAFLORES,3360.4700000000003
PAUCARPATA,37508.74
SACHACA,2800
SOCABAYA,3958.87
UCHUMAYO,2645
YANAHUARA,2142
