distrito,suma
"ALTO SELVA ALEGRE",63705.27
AREQUIPA,16370.929999999998
CAYMA,1780
"CERRO COLORADO",28889.17
"JACOBO HUNTER",810
"JOSE LUIS BUSTAMANTE Y RIVERO",18222.739999999998
"MARIANO MELGAR",4200
MIRAFLORES,3082.66
PAUCARPATA,19240.35
SACHACA,590
SOCABAYA,4490
UCHUMAYO,500
