distrito,suma
"ALTO SELVA ALEGRE",98938.27999999998
AREQUIPA,36355.869999999995
CAYMA,4669.9
"CERRO COLORADO",42514.899999999994
"JACOBO HUNTER",3800
"JOSE LUIS BUSTAMANTE Y RIVERO",24525.17
"MARIANO MELGAR",8613
MIRAFLORES,1804
PAUCARPATA,34198.95
SACHACA,1030
SOCABAYA,9342.7
UCHUMAYO,100
YANAHUARA,130
