distrito,suma
"ALTO SELVA ALEGRE",40671.270000000004
AREQUIPA,34874.5
CAYMA,13977.95
"CERRO COLORADO",21570.47
CHALA,100
CHARACATO,5400
CHIGUATA,417
"JACOBO HUNTER",570
"JOSE LUIS BUSTAMANTE Y RIVERO",40371.8
"MARIANO MELGAR",2142.19
MIRAFLORES,8475.11
PAUCARPATA,9250
SABANDIA,375.6
SACHACA,680
SOCABAYA,2180
YANAHUARA,400
YURA,95
