distrito,suma
"ALTO SELVA ALEGRE",17861.41
AREQUIPA,19910
CAYMA,8325
"CERRO COLORADO",25048.43
"JACOBO HUNTER",800
"JOSE LUIS BUSTAMANTE Y RIVERO",12518
"MARIANO MELGAR",17960
MIRAFLORES,1797.96
PAUCARPATA,10615
SACHACA,4900
SOCABAYA,880
YANAHUARA,9990.26
