distrito,suma
"ALTO SELVA ALEGRE",23162.980000000003
AREQUIPA,30387.16
CAYMA,1000
"CERRO COLORADO",9444.95
CHIGUATA,5
"JACOBO HUNTER",8500
"JOSE LUIS BUSTAMANTE Y RIVERO",9233.529999999999
MAJES,100
"MARIANO MELGAR",560
MIRAFLORES,1000
PAUCARPATA,8623.66
SACHACA,1030.93
SOCABAYA,1150
UCHUMAYO,989
YANAHUARA,2050
YURA,630
