distrito,suma
"ALTO SELVA ALEGRE",17821.899999999998
AREQUIPA,8751.630000000001
CAYMA,5800
"CERRO COLORADO",8930.1
"JACOBO HUNTER",1293
"JOSE LUIS BUSTAMANTE Y RIVERO",18935
"MARIANO MELGAR",510
MIRAFLORES,2360
PAUCARPATA,766.86
SACHACA,1200
SOCABAYA,1420
YANAHUARA,4409.030000000001
