distrito,suma
"ALTO SELVA ALEGRE",80005.57
AREQUIPA,23719.4
CAYMA,17410.9
"CERRO COLORADO",26880.82
CHIGUATA,1065
"JACOBO HUNTER",13450
"JOSE LUIS BUSTAMANTE Y RIVERO",7754.89
"MARIANO MELGAR",1565
MIRAFLORES,4774.4
PAUCARPATA,6796
SACHACA,200
SOCABAYA,7002.1
UCHUMAYO,885
YANAHUARA,1239
