distrito,suma
"ALTO SELVA ALEGRE",28751.98
AREQUIPA,31840.629999999997
CAYMA,9070.58
"CERRO COLORADO",8675.5
"JACOBO HUNTER",581.86
"JOSE LUIS BUSTAMANTE Y RIVERO",5637.56
"MARIANO MELGAR",30826
MIRAFLORES,13638.369999999999
PAUCARPATA,7236.6900000000005
SACHACA,28350
SOCABAYA,5207.86
UCHUMAYO,4548
YANAHUARA,4050
