distrito,suma
"ALTO SELVA ALEGRE",29322.120000000003
AREQUIPA,14990.14
CAYMA,2680
"CERRO COLORADO",11454.570000000002
CHARACATO,200
"JACOBO HUNTER",380
"JOSE LUIS BUSTAMANTE Y RIVERO",6486.97
"MARIANO MELGAR",9294
MIRAFLORES,17002.68
MOQUEGUA,176
PAUCARPATA,30834.73
SACHACA,566
SOCABAYA,2860
YANAHUARA,37057.100000000006
