distrito,suma
"ALTO SELVA ALEGRE",23171.72
AREQUIPA,19300
CAYMA,5175.8
"CERRO COLORADO",28629
CHIGUATA,10
"JACOBO HUNTER",5534.7
"JOSE LUIS BUSTAMANTE Y RIVERO",10709.960000000001
MAJES,100
"MARIANO MELGAR",9330.7
MIRAFLORES,9817.95
PAUCARPATA,4146.1
SACHACA,13430
SOCABAYA,1331
UCHUMAYO,384.71
YANAHUARA,1110
